"country","year","gdp_real_lg1","debt_to_gdp_bus_d3","debt_to_gdp_hh_d3","debt_to_gdp_private_d3","debt_private_real_lg3","housing_real_lg3","equities_real_lg3","bvx_bank_eq_decline","bvx_bank_failures","crisis_ind_bvx_equity","crisis_ind_bvx_panic","crisis_ind_bvx","crisis_ind_rr","crisis_ind_st","developed"
"Korea",1975,7.56964609322655,-5.535622,,-1.134673,29.1391190387883,,-1.83336175608887,0,0,0,0,0,0,,1
"Korea",1976,12.3236218571941,-8.45245,,-2.56278733333333,26.1406587101705,,-19.8539347698814,1,0,0,0,0,0,,1
"Korea",1977,11.5804735435756,-8.47935,,-3.05703533333333,26.3066115309207,,25.5636184123044,0,0,0,0,0,0,,1
"Korea",1978,10.2326339536535,1.982079,0.0516940000000012,0.677924333333332,55.6986469289642,53.2654010248917,13.1499685518428,0,0,0,0,0,0,,1
"Korea",1979,8.27372193414639,9.248335,1.931065,3.72646666666666,55.1863584916843,34.3424842100655,-31.3809812726696,0,0,0,0,0,0,,1
"Korea",1980,-1.71591449831343,21.656139,4.05012,8.568753,53.2318596337018,-5.42809193157519,-87.1380201939504,0,0,0,0,0,0,,1
"Korea",1981,6.93442442478478,20.204994,7.105353,9.103449,47.1873249956485,-32.3951457789996,-69.8074802002473,0,0,0,0,0,0,,1
"Korea",1982,7.94119358368022,22.762318,8.590331,10.450883,51.7550246181395,-18.8863844644498,-37.3840594487004,0,0,0,0,0,0,,1
"Korea",1983,12.4357495823507,10.432865,7.936358,6.12307433333333,55.2814444414567,9.52324601003978,-6.90870771120742,0,0,0,0,0,1,,1
"Korea",1984,9.93285599450111,10.811482,5.760094,5.52385866666666,54.5585789114936,26.4918498327295,-0.927566180300734,1,0,0,0,0,0,,1
"Korea",1985,7.46402576013985,8.70261400000001,4.730396,4.47767,48.7951999492837,25.4813929264896,16.2955322198089,0,0,0,0,0,1,,1
"Korea",1986,10.6376776883835,5.47715500000001,3.821888,3.099681,43.5471083639805,13.6974404536271,74.286377734643,0,0,0,0,0,0,,1
"Korea",1987,11.7492024898979,-3.48806999999999,4.326256,0.279395333333336,34.038895327311,6.47742788470983,120.229632944091,0,0,0,0,0,0,,1
"Korea",1988,11.2477596544251,-15.985443,4.968563,-3.67229333333333,25.1851129798542,9.34006227619605,157.241871329436,0,0,0,0,0,0,,1
"Korea",1989,6.79362736315614,-5.56541700000001,9.440661,1.291748,33.1903437207583,14.2880555061745,102.751065213397,0,0,0,0,0,0,,1
"Korea",1990,9.35926118423076,5.67758499999999,10.406312,5.361299,43.6695793435018,24.0602643164035,7.3806847795559,1,0,0,0,0,0,,1
"Korea",1991,9.85227535510447,16.781911,10.353021,9.04497733333333,52.5753974009415,10.5873771487638,-62.2592572927485,0,0,0,0,0,0,,1
"Korea",1992,5.99232529643601,11.693884,6.783097,6.15899366666666,44.7836499000465,-7.56400369810146,-51.4709089825488,0,0,0,0,0,0,,1
"Korea",1993,6.62253219110767,10.917546,4.580099,5.16588166666666,38.5390830834046,-26.6356603428521,3.01097702221084,0,0,0,0,0,0,,1
"Korea",1994,8.80671167212235,9.506325,4.172623,4.55964933333333,37.7414158049882,-25.4812037410134,36.5603057499607,0,0,0,0,0,0,,1
"Korea",1995,9.1398942077964,9.05207899999999,1.797347,3.61647533333333,37.5085190466162,-19.1664072404238,10.6451309893753,0,0,0,0,0,0,,1
"Korea",1996,7.31994296688949,12.081352,3.4299,5.17041733333334,40.0941265424924,-14.0863966104568,-43.394828938831,0,0,0,0,0,0,,1
"Korea",1997,5.75345391495503,22.628553,3.710666,8.77973966666667,38.7805796798988,-10.6389757421764,-116.252727328566,1,1,1,1,1,1,,1
"Korea",1998,-5.62658397434177,23.695409,0.458050999999998,8.05115333333333,21.0673380283752,-25.5861420475328,-60.1578897291264,0,0,0,0,0,0,,1
"Korea",1999,10.7136531051044,2.369621,-2.564056,-0.0648116666666662,6.41370447064345,-19.5556440484586,34.0576008832894,0,0,0,0,0,0,,1
"Korea",2000,8.54841166345608,-21.522046,-0.442002000000002,-7.32134933333333,-4.32999984529171,-18.8745079893582,21.3627966382236,0,0,0,0,0,0,,1
"Korea",2001,4.42590260849691,-28.569127,8.811083,-6.58601466666666,7.05419931537856,5.62561757463119,13.7706770217074,0,0,0,0,0,0,,1
"Korea",2002,7.16919394515454,-17.439297,19.643403,0.734701999999999,19.7778006280227,15.6411308761381,-58.883095627183,0,0,0,0,0,0,,1
"Korea",2003,2.891022207403,-8.379503,14.249895,1.95679733333334,18.3368975257599,20.3822522105673,37.2686968828477,0,0,0,0,0,0,,1
"Korea",2004,4.78358084450079,-10.317507,6.496676,-1.27361033333333,11.4195613521427,9.73632955691189,15.5635582503953,0,0,0,0,0,0,,1
"Korea",2005,3.84865725103829,-8.318889,0.259174999999999,-2.68657133333333,4.38916472837811,-1.76330928949153,69.8187621987476,0,0,0,0,0,0,,1
"Korea",2006,5.04664138896,0.641554999999997,5.51851600000001,2.053357,13.9470910397187,2.06746256743629,49.4204944121635,0,0,0,0,0,0,,1
"Korea",2007,5.3193753106676,11.526048,9.728917,7.08498833333333,23.4468109787995,9.53101798043249,66.8283035338704,0,0,0,0,0,0,,1
"Korea",2008,2.78993987502165,25.388036,8.051445,11.1464936666667,29.7145197733946,8.04636716873303,-30.0978112445716,1,0,0,0,0,0,,1
"Korea",2009,0.705018837789595,21.573194,6.097039,9.223411,23.7486929059093,-0.443678322099051,5.60444722162242,0,0,0,0,0,0,,1
"Korea",2010,6.29446915302712,11.300407,4.20270499999999,5.167704,18.6928130209135,-3.79038335424004,-2.00728549989223,0,0,0,0,0,0,,1
"Korea",2011,3.61553328365254,-1.29744000000001,5.488086,1.396882,11.3098005714597,-0.350263055120211,38.6422807300069,0,0,0,0,0,,,1
"Korea",2012,2.26651718548823,-2.63528000000001,4.352801,0.572507000000002,10.3619214586076,-0.039533505160088,8.64426905334957,0,0,0,0,0,,,1
"Korea",2013,2.85505750743251,2.83082899999999,5.843233,2.891354,10.3714898382186,0.540379579750603,-8.57981392733073,0,0,0,0,0,,,1
"Korea",2014,3.28683464621875,4.25568,4.54679399999999,2.934158,12.28380959817,-1.2652809671083,1.42145869622838,0,0,0,0,0,,,1
"Korea",2015,2.75201836033823,1.11648000000001,7.295733,2.804071,14.1028908207285,3.47776670495772,-4.8984804721555,0,0,0,0,0,,,1
"Korea",2016,2.88722053713464,,,,,,,0,0,0,0,0,,,1
"Luxembourg",1950,,,,,,,,,,,,,,,1
"Luxembourg",1951,,,,,,,,,,,,,,,1
"Luxembourg",1952,,,,,,,,,,,,,,,1
"Luxembourg",1953,,,,,,,,,,,,,,,1
"Luxembourg",1954,,,,,,,,,,,,,,,1
"Luxembourg",1955,,,,,,,,,,,,,,,1
"Luxembourg",1956,,,,,,,,,,,,,,,1
"Luxembourg",1957,,,,,,,,,,,,,,,1
"Luxembourg",1958,,,,,,,,,,,,,,,1
"Luxembourg",1959,,,,,,,,,,,,,,,1
"Luxembourg",1960,,,,,,,,,,,,,,,1
"Luxembourg",1961,,,,,,,,,,,,,,,1
"Luxembourg",1962,,,,,,,,,,,,,,,1
"Luxembourg",1963,,,,,,,,,,,,,,,1
"Luxembourg",1964,,,,,,,,,,,,,,,1
"Luxembourg",1965,,,,,,,,,,,,,,,1
"Luxembourg",1966,,,,,,,,,,,,,,,1
"Luxembourg",1967,,,,,,,,,,,,,,,1
"Luxembourg",1968,,,,,,,,,,,,,,,1
"Luxembourg",1969,,,,,,,,,,,,,,,1
"Luxembourg",1970,,,,,,,,,,,,,,,1
"Luxembourg",1971,,,,,,,,,,,,,,,1
"Luxembourg",1972,,,,,,,,,,,,,,,1
"Luxembourg",1973,,,,,,,,,,,,,,,1
"Luxembourg",1974,,,,,,,,,,,,,,,1
"Luxembourg",1975,,,,,,,,,,,,,,,1
"Luxembourg",1976,,,,,,,,,,,,,,,1
"Luxembourg",1977,,,,,,,,,,,,,,,1
"Luxembourg",1978,,,,,,,,,,,,,,,1
"Luxembourg",1979,,,,,,,,,,,,,,,1
"Luxembourg",1980,,,,,,,,,,,,,,,1
"Luxembourg",1981,,,,,,,,,,,,,,,1
"Luxembourg",1982,,,,,,,,,,,,,,,1
"Luxembourg",1983,,,,,,,,,,,,,,,1
"Luxembourg",1984,,,,,,,,,,,,,,,1
"Luxembourg",1985,,,,,,,,,,,,,,,1
"Luxembourg",1986,,,,,,,,,,,,,,,1
"Luxembourg",1987,,,,,,,,,,,,,,,1
"Luxembourg",1988,,,,,,,,,,,,,,,1
"Luxembourg",1989,,,,,,,,,,,,,,,1
"Luxembourg",1990,,,,,,,,,,,,,,,1
"Luxembourg",1991,,,,,,,,,,,,,,,1
"Luxembourg",1992,,,,,,,,,,,,,,,1
"Luxembourg",1993,,,,,,,,,,,,,,,1
"Luxembourg",1994,,,,,,,,,,,,,,,1
"Luxembourg",1995,,,,,,,,,,,,,,,1
"Luxembourg",1996,,,,,,,,,,,,,,,1
"Luxembourg",1997,,,,,,,,,,,,,,,1
"Luxembourg",1998,,,,,,,,,,,,,,,1
"Luxembourg",1999,,,,,,,,,,,,,,,1
"Luxembourg",2000,,,,,,,,,,,,,,,1
"Luxembourg",2001,,,,,,,,,,,,,,,1
"Luxembourg",2002,,,,,,,,,,,,,,,1
"Luxembourg",2003,,,,,,,,,,,,,,,1
"Luxembourg",2004,,,,,,,,,,,,,,,1
"Luxembourg",2005,,22.23647,,8.82650766666667,24.8944355378771,,66.2698817073393,,,,,,,,1
"Luxembourg",2006,5.04885873706042,-23.19145,,-6.80891066666667,9.63337671248724,,69.0394734818475,0,0,0,0,0,,,1
"Luxembourg",2007,8.02385642682815,111.95855,,39.497248,63.8401778377845,,54.6557252279205,0,0,0,0,0,,,1
"Luxembourg",2008,-1.28784278296403,115.50338,,40.9760566666667,63.4717606169323,,-57.9052588797284,1,1,1,1,1,,,1
"Luxembourg",2009,-4.45644785241419,153.75641,,55.296582,59.7294614858427,,-52.3717323849078,0,0,0,0,0,,,1
"Luxembourg",2010,4.75033228330117,3.81109000000004,6.794164,3.53508466666669,5.25698891990175,1.42458267948355,-50.6288939584291,0,0,0,0,0,,,1
"Luxembourg",2011,2.50753182698786,18.71771,4.166624,7.62811133333332,11.4363574732177,3.21679676886815,6.95961856330786,0,0,0,0,0,,,1
"Luxembourg",2012,-0.353142173711962,-7.65935999999999,2.641934,-1.67247533333333,8.16728366343521,5.9443115861883,-17.5900159826536,1,0,0,0,0,,,1
"Luxembourg",2013,3.58918168389186,30.89638,2.408575,11.1016516666666,16.8061119519753,6.02085106911797,-13.1866070241417,0,0,0,0,0,,,1
"Luxembourg",2014,5.6114852845579,33.48937,2.91210299999999,12.1338243333333,21.2492591060959,9.11714141892891,26.0151926387297,0,0,0,0,0,,,1
"Luxembourg",2015,2.82149349533953,47.28218,-0.0845259999999968,15.7325513333334,26.4380448596883,10.7153926800624,8.82596094742708,0,0,0,0,0,,,1
"Luxembourg",2016,3.03608428128181,,,,,,,0,0,0,0,0,,,1
"Malaysia",1950,,,,,,,,,,,,,,,0
"Malaysia",1951,,,,,,,,,,,,,,,0
"Malaysia",1952,,,,,,,,,,,,,,,0
"Malaysia",1953,,,,,,,,,,,,,,,0
"Malaysia",1954,,,,,,,,,,,,,,,0
"Malaysia",1955,,,,,,,,,,,,,,,0
"Malaysia",1956,,,,,,,,,,,,,,,0
"Malaysia",1957,,,,,,,,,,,,,,,0
"Malaysia",1958,,,,,,,,,,,,,,,0
"Malaysia",1959,,,,,,,,,,,,,,,0
"Malaysia",1960,,,,,,,,,,,,,,,0
"Malaysia",1961,,,,,,,,,,,,,,,0
"Malaysia",1962,,,,,,,,,,,,,,,0
"Malaysia",1963,,,,,,,,,,,,,,,0
"Malaysia",1964,,,,,,,,,,,,,,,0
"Malaysia",1965,,,,,,,,,,,,,,,0
"Malaysia",1966,,,,,,,,,,,,,,,0
"Malaysia",1967,,,,,,,,,,,,,,,0
"Malaysia",1968,,,,,,,,,,,,,,,0
"Malaysia",1969,,,,,,,,,,,,,,,0
"Malaysia",1970,,,,,,,,,,,,,,,0
"Malaysia",1971,,,,,,,,,,,,,,,0
"Malaysia",1972,,,,,,,,,,,,,,,0
"Malaysia",1973,,,,,,,,,,,,,,,0
"Malaysia",1974,,,,,,,,,,,,,,,0
"Malaysia",1975,,,,,,,,,,,,,,,0
"Malaysia",1976,,,,,,,,,,,,,,,0
"Malaysia",1977,,,,,,,,,,,,,,,0
"Malaysia",1978,,,,,,,,,,,,,,,0
"Malaysia",1979,,,,,,,,,,,,,,,0
"Malaysia",1980,,,,,,,,,,,,,,,0
"Malaysia",1981,,,,,,,,,,,,,,,0
"Malaysia",1982,,,,,,,,,,,,,,,0
"Malaysia",1983,,,,,,,,,,,,,,,0
"Malaysia",1984,,,,,,,,,,,,,,,0
"Malaysia",1985,,,,,,,,,,,,,,,0
"Malaysia",1986,,,,,,,,,,,,,,,0
"Malaysia",1987,,,,,,,,,,,,,,,0
"Malaysia",1988,,,,,,,,,,,,,,,0
"Malaysia",1989,,,,,,,,,,,,,,,0
"Malaysia",1990,,,,,,,,,,,,,,,0
"Malaysia",1991,,,,,,,,,,,,,,,0
"Malaysia",1992,,,,,,,,,,,,,,,0
"Malaysia",1993,,,,,,,,,,,,,,,0
"Malaysia",1994,,,,,,,,,,,,,,,0
"Malaysia",1995,,,,,,,,,,,,,,,0
"Malaysia",1996,,,,,,,,,,,,,,,0
"Malaysia",1997,,,,,,,,,,,,,,,0
"Malaysia",1998,,,,,,,,,,,,,,,0
"Malaysia",1999,,,,,,,,,,,,,,,0
"Malaysia",2000,,,,,,,,,,,,,,,0
"Malaysia",2001,,,,,,,,,,,,,,,0
"Malaysia",2002,,,,,,,,,,,,,,,0
"Malaysia",2003,,,,,,,,,,,,,,,0
"Malaysia",2004,,,,,,,,,,,,,,,0
"Malaysia",2005,,,,,,,,,,,,,,,0
"Malaysia",2006,,,,,,,,,,,,,,,0
"Malaysia",2007,,,,,,,,,,,,,,,0
"Malaysia",2008,,,,,,,,,,,,,,,0
"Malaysia",2009,,8.926384,4.625012,4.51713199999999,21.0886371447756,2.48810660719618,7.20730747928497,,,,,,,,0
"Malaysia",2010,7.16213230787828,2.289312,7.491744,3.260352,18.6303140537115,7.42581944830514,-2.34769417487143,0,0,0,0,0,0,,0
"Malaysia",2011,5.15854236957969,9.149348,11.231225,6.79352433333333,24.8603469042197,18.2158482295727,49.7673515056832,0,0,0,0,0,,,0
"Malaysia",2012,5.32891162362734,-3.51831800000001,5.15529100000001,0.545657666666671,22.8275184967728,25.1383260880052,22.1576363231392,0,0,0,0,0,,,0
"Malaysia",2013,4.58689732637909,5.50029500000001,8.44016499999999,4.64682,24.714418978744,25.5612064704004,13.2987194146881,0,0,0,0,0,,,0
"Malaysia",2014,5.83323207359356,1.726758,8.24863200000001,3.32513,19.7440649943974,23.6302938698244,6.98796070292138,0,0,0,0,0,,,0
"Malaysia",2015,4.90568557370432,7.28296800000001,7.12410199999999,4.80235666666667,19.5956137450544,15.2669733817754,-8.23749308349109,0,0,0,0,0,,,0
"Malaysia",2016,4.13324368909613,,,,,,,0,0,0,0,0,,,0
"Mexico",1950,,,,,,,,,,,,,,,0
"Mexico",1951,,,,,,,,,,,,,,,0
"Mexico",1952,,,,,,,,,,,,,,,0
"Mexico",1953,,,,,,,,,,,,,,,0
"Mexico",1954,,,,,,,,,,,,,,,0
"Mexico",1955,,,,,,,,,,,,,,,0
"Mexico",1956,,,,,,,,,,,,,,,0
"Mexico",1957,,,,,,,,,,,,,,,0
"Mexico",1958,,,,,,,,,,,,,,,0
"Mexico",1959,,,,,,,,,,,,,,,0
"Mexico",1960,,,,,,,,,,,,,,,0
"Mexico",1961,,,,,,,,,,,,,,,0
"Mexico",1962,,,,,,,,,,,,,,,0
"Mexico",1963,,,,,,,,,,,,,,,0
"Mexico",1964,,,,,,,,,,,,,,,0
"Mexico",1965,,,,,,,,,,,,,,,0
"Mexico",1966,,,,,,,,,,,,,,,0
"Mexico",1967,,,,,,,,,,,,,,,0
"Mexico",1968,,,,,,,,,,,,,,,0
"Mexico",1969,,,,,,,,,,,,,,,0
"Mexico",1970,,,,,,,,,,,,,,,0
"Mexico",1971,,,,,,,,,,,,,,,0
"Mexico",1972,,,,,,,,,,,,,,,0
"Mexico",1973,,,,,,,,,,,,,,,0
"Mexico",1974,,,,,,,,,,,,,,,0
"Mexico",1975,,,,,,,,,,,,,,,0
"Mexico",1976,,,,,,,,,,,,,,,0
"Mexico",1977,,,,,,,,,,,,,,,0
"Mexico",1978,,,,,,,,,,,,,,,0
"Mexico",1979,,,,,,,,,,,,,,,0
"Mexico",1980,,,,,,,,,,,,,,,0
"Mexico",1981,,,,,,,,,,,,,,,0
"Mexico",1982,,,,,,,,,,,,,,,0
"Mexico",1983,,,,,,,,,,,,,,,0
"Mexico",1984,,,,,,,,,,,,,,,0
"Mexico",1985,,,,,,,,,,,,,,,0
"Mexico",1986,,,,,,,,,,,,,,,0
"Mexico",1987,,,,,,,,,,,,,,,0
"Mexico",1988,,,,,,,,,,,,,,,0
"Mexico",1989,,,,,,,,,,,,,,,0
"Mexico",1990,,,,,,,,,,,,,,,0
"Mexico",1991,,,,,,,,,,,,,,,0
"Mexico",1992,,,,,,,,,,,,,,,0
"Mexico",1993,,,,,,,,,,,,,,,0
"Mexico",1994,,,,,,,,,,,,,,,0
"Mexico",1995,,,,,,,,,,,,,,,0
"Mexico",1996,,,,,,,,,,,,,,,0
"Mexico",1997,,-13.896527,,-4.9697151,-36.8171763685797,,-2.00173174222676,,,,,,,,0
"Mexico",1998,5.03501388517034,-15.015949,,-5.83269533333333,-26.4282609137117,,-20.6947060525469,1,0,0,0,0,0,,0
"Mexico",1999,2.71632580063628,-11.10711,,-4.5330796,-23.2332849857098,,31.9223337750848,0,0,0,0,0,0,,0
"Mexico",2000,4.82419540694856,-7.476902,,-3.15955153333333,-16.8876550657466,,-29.4881581036871,0,0,0,0,0,0,,0
"Mexico",2001,-0.405209994622169,-6.931432,,-2.74512866666667,-15.7285168560214,,23.0731902316121,0,0,0,0,0,0,,0
"Mexico",2002,-0.0398524214912044,-2.619205,,-0.793435333333334,-1.48550494646288,,-33.5910956003513,0,0,0,0,0,0,,0
"Mexico",2003,1.43602234992315,-1.847716,,-0.0633427666666672,1.66114423734511,,30.4644996622583,0,0,0,0,0,0,,0
"Mexico",2004,3.84568715995073,-1.878429,,0.0469687000000008,8.306294912683,,56.1614785961066,0,0,0,0,0,0,,0
"Mexico",2005,2.2815799462478,-2.844441,,-0.199479733333334,10.1930221478252,,94.424575355349,0,0,0,0,0,0,,0
"Mexico",2006,4.39697828166903,-1.882914,,0.216140733333333,20.3450603565267,,97.7853654702529,0,0,0,0,0,0,,0
"Mexico",2007,2.26558639344638,0.757209,,1.42910396666667,32.0112601763191,,71.7606524047533,0,0,0,0,0,0,,0
"Mexico",2008,1.13709508033502,3.616492,2.281967,1.966153,33.5769035541995,7.92615828964209,8.89581405140994,0,0,0,0,0,0,,0
"Mexico",2009,-5.43056600276106,3.077069,1.623626,1.56689833333333,16.8274683946721,4.13669411934468,5.90496772860783,0,0,0,0,0,0,,0
"Mexico",2010,4.9914466601777,1.888099,-0.286308,0.533930333333333,6.38282090034749,0.840677489155988,12.4914353672389,0,0,0,0,0,0,,0
"Mexico",2011,3.59751436156532,1.646872,0.302417999999999,0.649763333333333,11.8979407916984,0.952902735739977,38.9166078171323,0,0,0,0,0,,,0
"Mexico",2012,3.57755804872433,1.382296,0.4291,0.603798666666667,20.5307638375192,0.775505974505805,19.2375931250641,0,0,0,0,0,,,0
"Mexico",2013,1.34500606535148,4.046044,1.332895,1.79297966666667,25.1352001011487,2.73289395748251,-0.86520889814745,0,0,0,0,0,,,0
"Mexico",2014,2.80555733914873,3.70395,1.064757,1.589569,20.0592465087375,0.487663114109772,3.75366417603058,0,0,0,0,0,,,0
"Mexico",2015,3.21813034818454,6.576142,1.307927,2.628023,27.9250554487259,9.26325365126117,-11.6862439211613,0,0,0,0,0,,,0
"Mexico",2016,2.87169749607781,,,,,,,0,0,0,0,0,,,0
"Netherlands",1950,,,,,,,,,,,,,,,1
"Netherlands",1951,,,,,,,,,,,,,,,1
"Netherlands",1952,,,,,,,,,,,,,,,1
"Netherlands",1953,,,,,,,,,,,,,,,1
"Netherlands",1954,,,,,,,,,,,,,,,1
"Netherlands",1955,,,,,,,,,,,,,,,1
"Netherlands",1956,,,,,,,,,,,,,,,1
"Netherlands",1957,,,,,,,,,,,,,,,1
"Netherlands",1958,,,,,,,,,,,,,,,1
"Netherlands",1959,,,,,,,,,,,,,,,1
"Netherlands",1960,,,,,,,,,,,,,,,1
"Netherlands",1961,,,,,,,,,,,,,,,1
"Netherlands",1962,,,,,,,,,,,,,,,1
"Netherlands",1963,,,,,,,,,,,,,,,1
"Netherlands",1964,,,,,,,,,,,,,,,1
"Netherlands",1965,,,,,,,,,,,,,,,1
"Netherlands",1966,,,,,,,,,,,,,,,1
"Netherlands",1967,,,,,,,,,,,,,,,1
"Netherlands",1968,,,,,,,,,,,,,,,1
"Netherlands",1969,,,,,,,,,,,,,,,1
"Netherlands",1970,,,,,,,,,,,,,,,1
"Netherlands",1971,,,,,,,,,,,,,,,1
"Netherlands",1972,,,,,,,,,,,,,,,1
"Netherlands",1973,,,,,,,,,,,,,,,1
"Netherlands",1974,,,,,,,,,,,,,,,1
"Netherlands",1975,,,,,,,,,,,,,,,1
"Netherlands",1976,,,,,,,,,,,,,,,1
"Netherlands",1977,,,,,,,,,,,,,,,1
"Netherlands",1978,,,,,,,,,,,,,,,1
"Netherlands",1979,,,,,,,,,,,,,,,1
"Netherlands",1980,,,,,,,,,,,,,,,1
"Netherlands",1981,,,,,,,,,,,,,,,1
"Netherlands",1982,,,,,,,,,,,,,,,1
"Netherlands",1983,,,,,,,,,,,,,,,1
"Netherlands",1984,,,,,,,,,,,,,,,1
"Netherlands",1985,,,,,,,,,,,,,,,1
"Netherlands",1986,,,,,,,,,,,,,,,1
"Netherlands",1987,,,,,,,,,,,,,,,1
"Netherlands",1988,,,,,,,,,,,,,,,1
"Netherlands",1989,,,,,,,,,,,,,,,1
"Netherlands",1990,,,,,,,,,,,,,,,1
"Netherlands",1991,,,,,,,,,,,,,,,1
"Netherlands",1992,,,,,,,,,,,,,,,1
"Netherlands",1993,,6.80221,4.844558,3.882256,10.8339875895558,14.7950513669484,42.7136017057502,,,,,,,,1
"Netherlands",1994,2.91809871656055,6.49242000000001,7.676445,4.722955,12.7061062062289,16.5946272659961,29.8806898031187,0,0,0,0,0,0,0,1
"Netherlands",1995,3.06847309416742,-1.52291,9.17749,2.55152666666667,10.0034548528273,16.0598728849714,41.6235125752244,0,0,0,0,0,0,0,1
"Netherlands",1996,3.50458493285206,0.581330000000008,11.623905,4.06841166666667,14.2883649400362,19.2576274275831,37.6802484646711,0,0,0,0,0,0,0,1
"Netherlands",1997,4.20999049617503,-1.70459000000001,13.781282,4.025564,16.2118778706206,22.9400172038728,73.748789817673,0,0,0,0,0,0,0,1
"Netherlands",1998,4.42600619784406,5.64149999999999,16.993553,7.54501766666667,23.524751074002,27.164419608382,76.2877551582175,0,0,0,0,0,0,0,1
"Netherlands",1999,4.92823608080508,8.89143,18.02806,8.97316333333333,27.1330430039702,33.0625280935515,69.734461602302,0,0,0,0,0,0,0,1
"Netherlands",2000,4.1513880573067,12.27992,15.451703,9.24387433333334,27.4282096938783,36.7076719698515,30.6999527761054,0,0,0,0,0,0,0,1
"Netherlands",2001,2.10201636885108,4.35263,10.863344,5.07199133333333,18.6098881891815,31.8756408499659,-12.447951083498,0,0,0,0,0,0,0,1
"Netherlands",2002,0.103576322255705,-5.51361,9.280332,1.25557400000001,10.1398285510142,18.4823910517797,-79.6806974866487,1,0,0,0,0,0,0,1
"Netherlands",2003,0.283520282186078,-0.449150000000003,13.426997,4.325949,9.93193046089164,8.49084040445416,-69.9928887148966,0,0,0,0,0,0,0,1
"Netherlands",2004,2.01036242951647,0.0335199999999958,14.993265,5.00892833333333,10.6204774665805,6.68713243508689,-37.6372379027694,0,0,0,0,0,0,0,1
"Netherlands",2005,2.13736083616274,5.83768000000001,14.004861,6.61418033333333,13.4040453282472,6.88345058202969,28.2103944847232,0,0,0,0,0,0,0,1
"Netherlands",2006,3.45814777666185,-7.49539000000001,8.55539,0.353333333333325,9.44550534377445,8.29244309330826,39.3652054968409,0,0,0,0,0,0,0,1
"Netherlands",2007,3.63172049939093,-4.85596,5.47919,0.207743333333345,11.1009371926672,8.90522191147647,37.5990741786708,0,0,0,0,0,0,0,1
"Netherlands",2008,1.68478818038764,-4.16318000000001,2.64797999999999,-0.505066666666664,10.7463963609626,3.91354289436009,-57.1678412937365,1,1,1,1,1,1,1,1
"Netherlands",2009,-3.84039156055413,9.70509000000001,8.95646000000001,6.22051666666667,9.508756285147,-5.45120128203632,-41.1400760826591,0,0,0,0,0,0,0,1
"Netherlands",2010,1.3929159037545,23.08223,9.47465,10.8522933333333,11.374203549547,-11.3267442473746,-39.0601273190092,0,0,0,0,0,0,0,1
"Netherlands",2011,1.64993966947984,32.74218,8.16179000000001,13.6346566666667,11.1445666889285,-14.4142525265711,19.616642300951,1,0,0,0,0,,0,1
"Netherlands",2012,-1.06266372765607,28.7801,0.154560000000004,9.64488666666667,8.15452820282259,-18.507746405003,-5.63739037302942,0,0,0,0,0,,0,1
"Netherlands",2013,-0.190520574939956,18.30969,-4.17142,4.71275666666668,1.60221896969064,-21.9895855202984,1.70864784432038,0,0,0,0,0,,0,1
"Netherlands",2014,1.40970706947749,19.67626,-6.17743,4.49961000000002,2.79889305498641,-14.9148399683234,23.0125675191537,0,0,0,0,0,,0,1
"Netherlands",2015,2.2355806623608,15.44763,-8.02412000000001,2.47450333333332,5.11075622516757,-1.35748690910689,22.1430185085597,0,0,0,0,0,,0,1
"Netherlands",2016,2.18587621574304,,,,,,,0,0,0,0,0,,0,1
"New Zealand",1950,,,,,,,,,,,,,,,1
"New Zealand",1951,,,,,,,,,,,,,,,1
"New Zealand",1952,,,,,,,,,,,,,,,1
"New Zealand",1953,,,,,,,,,,,,,,,1
"New Zealand",1954,,,,,,,,,,,,,,,1
"New Zealand",1955,,,,,,,,,,,,,,,1
"New Zealand",1956,,,,,,,,,,,,,,,1
"New Zealand",1957,,,,,,,,,,,,,,,1
"New Zealand",1958,,,,,,,,,,,,,,,1
"New Zealand",1959,,,,,,,,,,,,,,,1
"New Zealand",1960,,,,,,,,,,,,,,,1
"New Zealand",1961,,,,,,,,,,,,,,,1
"New Zealand",1962,,,,,,,,,,,,,,,1
"New Zealand",1963,,,,,,,,,,,,,,,1
"New Zealand",1964,,,,,,,,,,,,,,,1
"New Zealand",1965,,,,,,,,,,,,,,,1
"New Zealand",1966,,,,,,,,,,,,,,,1
"New Zealand",1967,,,,,,,,,,,,,,,1
"New Zealand",1968,,,,,,,,,,,,,,,1
"New Zealand",1969,,,,,,,,,,,,,,,1
"New Zealand",1970,,,,,,,,,,,,,,,1
"New Zealand",1971,,,,,,,,,,,,,,,1
"New Zealand",1972,,,,,,,,,,,,,,,1
"New Zealand",1973,,,,,,,,,,,,,,,1
"New Zealand",1974,,,,,,,,,,,,,,,1
"New Zealand",1975,,,,,,,,,,,,,,,1
"New Zealand",1976,,,,,,,,,,,,,,,1
"New Zealand",1977,,,,,,,,,,,,,,,1
"New Zealand",1978,,,,,,,,,,,,,,,1
"New Zealand",1979,,,,,,,,,,,,,,,1
"New Zealand",1980,,,,,,,,,,,,,,,1
"New Zealand",1981,,,,,,,,,,,,,,,1
"New Zealand",1982,,,,,,,,,,,,,,,1
